district,mean_spei,date
Erevan,-0.08530123811215162,2014-02-01
Tavush,-0.8605616788069407,2014-02-11
Lori,-1.1563068123964162,2014-02-11
Shirak,-0.8823103125278766,2014-02-11
Gegharkunik,-0.3911772745058817,2014-02-11
Vayots Dzor,0.018868348095566034,2014-02-11
Syunik,-0.20189408428574862,2014-02-11
Ararat,-0.22287913801317866,2014-02-11
Aragatsotn,-0.6040615302821001,2014-02-11
Armavir,-0.4204018637537956,2014-02-11
Kotayk,-0.7158827155828476,2014-02-11
Erevan,-0.3203623443841934,2014-02-11
Tavush,-0.8307372505466143,2014-02-21
Lori,-1.309219507070688,2014-02-21
Shirak,-1.138039162525764,2014-02-21
Gegharkunik,-0.665174292290912,2014-02-21
Vayots Dzor,-0.5098291449248791,2014-02-21
Syunik,-0.6699750172464471,2014-02-21
Ararat,-0.6361546868627722,2014-02-21
Aragatsotn,-0.8190259635448456,2014-02-21
Armavir,-0.6012474795182546,2014-02-21
Kotayk,-0.9684494256973266,2014-02-21
Erevan,-0.5520009398460388,2014-02-21
Tavush,-0.5012044481312236,2014-03-01
Lori,-1.0702751737374525,2014-03-01
Shirak,-1.0814350293232844,2014-03-01
Gegharkunik,-0.9545979499816895,2014-03-01
Vayots Dzor,-0.6657319888472557,2014-03-01
Syunik,-1.1260708005804765,2014-03-01
Ararat,-0.7688317244703119,2014-03-01
Aragatsotn,-0.9339242478211721,2014-03-01
Armavir,-0.8534742891788483,2014-03-01
Kotayk,-1.052859765291214,2014-03-01
Erevan,-0.8497852981090546,2014-03-01
Tavush,-0.8916591865321001,2014-03-11
Lori,-1.328417420387268,2014-03-11
Shirak,-1.2738282222014208,2014-03-11
Gegharkunik,-1.1632346581010258,2014-03-11
Vayots Dzor,-0.6429270170629025,2014-03-11
Syunik,-1.2448898051914417,2014-03-11
Ararat,-1.0547918677330017,2014-03-11
Aragatsotn,-1.1772114286820095,2014-03-11
Armavir,-1.2646069129308064,2014-03-11
Kotayk,-1.2155175387859345,2014-03-11
Erevan,-1.1334249377250671,2014-03-11
Tavush,-0.2737243537752268,2014-03-21
Lori,-0.5422040694035016,2014-03-21
Shirak,-0.7170242713047907,2014-03-21
Gegharkunik,-0.619440229719176,2014-03-21
Vayots Dzor,-0.25429458450526,2014-03-21
Syunik,-0.8179202784637087,2014-03-21
Ararat,-0.902433303269473,2014-03-21
Aragatsotn,-0.909827488164107,2014-03-21
Armavir,-1.1983327964941661,2014-03-21
Kotayk,-0.8172025561332703,2014-03-21
Erevan,-1.0196374356746674,2014-03-21
Tavush,-0.05447411319861809,2014-04-01
Lori,-0.24915372050152376,2014-04-01
Shirak,-0.26792785109808814,2014-04-01
Gegharkunik,-0.17130829536301248,2014-04-01
Vayots Dzor,0.2014764752238989,2014-04-01
Syunik,-0.5305598817373577,2014-04-01
Ararat,-0.5566942488605325,2014-04-01
Aragatsotn,-0.45888199207062524,2014-04-01
Armavir,-0.6728011022011439,2014-04-01
Kotayk,-0.5064155772328377,2014-04-01
Erevan,-0.6930232644081116,2014-04-01
Tavush,-0.1635395328824719,2014-04-11
Lori,-0.37930139082555586,2014-04-11
Shirak,-0.6414913787291601,2014-04-11
Gegharkunik,-0.4397234833415817,2014-04-11
Vayots Dzor,-0.07515119528397918,2014-04-11
Syunik,-0.5537433736026287,2014-04-11
Ararat,-0.6710530763322656,2014-04-11
Aragatsotn,-0.8545424193143845,2014-04-11
Armavir,-0.9783188104629517,2014-04-11
Kotayk,-0.8337851881980896,2014-04-11
Erevan,-0.9553845822811127,2014-04-11
Tavush,-0.38066240477686125,2014-04-21
Lori,-0.49331976326469046,2014-04-21
Shirak,-0.8093882668763399,2014-04-21
Gegharkunik,-1.117380257915048,2014-04-21
Vayots Dzor,-1.1439561769366264,2014-04-21
Syunik,-1.1570324646799188,2014-04-21
Ararat,-1.4212132583964954,2014-04-21
Aragatsotn,-1.314712127049764,2014-04-21
Armavir,-1.4399075110753377,2014-04-21
Kotayk,-1.3352033376693726,2014-04-21
Erevan,-1.641291618347168,2014-04-21
Tavush,-0.6135224321236213,2014-05-01
Lori,-0.5647076577342187,2014-05-01
Shirak,-0.9511341597311772,2014-05-01
Gegharkunik,-1.2814918020192314,2014-05-01
Vayots Dzor,-1.3855483829975128,2014-05-01
Syunik,-1.5155867651889199,2014-05-01
Ararat,-1.6455140547318892,2014-05-01
Aragatsotn,-1.3856844802697499,2014-05-01
Armavir,-1.484571139017741,2014-05-01
Kotayk,-1.4328267216682433,2014-05-01
Erevan,-1.6766196489334106,2014-05-01
Tavush,-0.17030831589363515,2014-05-11
Lori,0.3539543690589758,2014-05-11
Shirak,0.020232688922148485,2014-05-11
Gegharkunik,-0.5560067044571042,2014-05-11
Vayots Dzor,-0.782330047339201,2014-05-11
Syunik,-0.6887979091782319,2014-05-11
Ararat,-1.2200010310519824,2014-05-11
Aragatsotn,-0.7955426114300886,2014-05-11
Armavir,-1.2574778099854786,2014-05-11
Kotayk,-0.566819366812706,2014-05-11
Erevan,-1.3129650950431824,2014-05-11
Tavush,-0.09780681009093921,2014-05-21
Lori,0.6267732037589527,2014-05-21
Shirak,0.21193947929602402,2014-05-21
Gegharkunik,-0.47527554850367937,2014-05-21
Vayots Dzor,-0.7931777015328407,2014-05-21
Syunik,-0.7058679006601635,2014-05-21
Ararat,-1.0073886920105328,2014-05-21
Aragatsotn,-0.5950442515701676,2014-05-21
Armavir,-1.1028684576352437,2014-05-21
Kotayk,-0.3423666611779481,2014-05-21
Erevan,-1.1617704033851624,2014-05-21
Tavush,-0.007252297674616178,2014-06-01
Lori,0.8425452446994873,2014-06-01
Shirak,0.25259759105168855,2014-06-01
Gegharkunik,-0.4034739110399695,2014-06-01
Vayots Dzor,-0.5732370354235172,2014-06-01
Syunik,-0.22304365166315906,2014-06-01
Ararat,-0.8904163918711923,2014-06-01
Aragatsotn,-0.5829757785735031,2014-06-01
Armavir,-1.0613317688306172,2014-06-01
Kotayk,-0.29160923343151807,2014-06-01
Erevan,-1.0382280349731445,2014-06-01
Tavush,-0.061867507795492806,2014-06-11
Lori,0.7005030383857397,2014-06-11
Shirak,0.13330974372533652,2014-06-11
Gegharkunik,-0.4758628107169095,2014-06-11
Vayots Dzor,-0.8470306023955345,2014-06-11
Syunik,-0.24202224239706993,2014-06-11
Ararat,-0.9312732219696045,2014-06-11
Aragatsotn,-0.6673779577637712,2014-06-11
Armavir,-1.0757199426492055,2014-06-11
Kotayk,-0.4120325181633234,2014-06-11
Erevan,-1.0932393372058868,2014-06-11
Tavush,-0.1678054715351512,2014-06-21
Lori,0.37529869091052276,2014-06-21
Shirak,-0.11247509631973046,2014-06-21
Gegharkunik,-0.6340376191279468,2014-06-21
Vayots Dzor,-1.0802235305309296,2014-06-21
Syunik,-0.6317653727570647,2014-06-21
Ararat,-0.9920719211751764,2014-06-21
Aragatsotn,-0.891757565860947,2014-06-21
Armavir,-1.131445010503133,2014-06-21
Kotayk,-0.681382916867733,2014-06-21
Erevan,-1.1753475666046143,2014-06-21
Tavush,0.05199622983733813,2014-07-01
Lori,0.7813886828147448,2014-07-01
Shirak,0.08304247357255708,2014-07-01
Gegharkunik,-0.47149814314701977,2014-07-01
Vayots Dzor,-1.0380181819200516,2014-07-01
Syunik,-0.3628422292439561,2014-07-01
Ararat,-0.83056629313664,2014-07-01
Aragatsotn,-0.6881600009898344,2014-07-01
Armavir,-1.0073638955752056,2014-07-01
Kotayk,-0.3860662579536438,2014-07-01
Erevan,-1.0387525856494904,2014-07-01
Tavush,0.12527026236057281,2014-07-11
Lori,0.7992251400764172,2014-07-11
Shirak,0.19288706607543504,2014-07-11
Gegharkunik,-0.3983298974002109,2014-07-11
Vayots Dzor,-0.9449679628014565,2014-07-11
Syunik,-0.3940236066517077,2014-07-11
Ararat,-0.7689435434612361,2014-07-11
Aragatsotn,-0.5495686531066895,2014-07-11
Armavir,-0.8677950203418732,2014-07-11
Kotayk,-0.2634180307388306,2014-07-11
Erevan,-0.9166580140590668,2014-07-11
Tavush,-0.1880253137399753,2014-07-21
Lori,0.5941522642970085,2014-07-21
Shirak,0.09324871748685837,2014-07-21
Gegharkunik,-0.09060633763232652,2014-07-21
Vayots Dzor,-0.6176715791225433,2014-07-21
Syunik,-0.2653924053240764,2014-07-21
Ararat,-0.40244662236760964,2014-07-21
Aragatsotn,-0.25873563329999644,2014-07-21
Armavir,-0.622736394405365,2014-07-21
Kotayk,0.11016285829246045,2014-07-21
Erevan,-0.41173607110977173,2014-07-21
Tavush,-0.06792898165682952,2014-08-01
Lori,0.6150337073665398,2014-08-01
Shirak,0.5129039006737562,2014-08-01
Gegharkunik,0.032145986662191504,2014-08-01
Vayots Dzor,-0.17031796067021787,2014-08-01
Syunik,0.0029835234347142673,2014-08-01
Ararat,0.18478520845317029,2014-08-01
Aragatsotn,0.12035265801629673,2014-08-01
Armavir,-0.11255486953693132,2014-08-01
Kotayk,0.3703692654613405,2014-08-01
Erevan,0.14156323415227234,2014-08-01
Tavush,-0.40170936783154804,2014-08-11
Lori,-0.14884056423145992,2014-08-11
Shirak,-0.33808378588694793,2014-08-11
Gegharkunik,-0.5744206169072319,2014-08-11
Vayots Dzor,-0.6342874951660633,2014-08-11
Syunik,-0.4889705153182149,2014-08-11
Ararat,-0.3289630003273487,2014-08-11
Aragatsotn,-0.4463932594905297,2014-08-11
Armavir,-0.3854620394607385,2014-08-11
Kotayk,-0.47757555842399596,2014-08-11
Erevan,-0.4802189916372299,2014-08-11
Tavush,-0.771530956029892,2014-08-21
Lori,-0.4827607893026792,2014-08-21
Shirak,-0.561289179783601,2014-08-21
Gegharkunik,-0.8100105874678668,2014-08-21
Vayots Dzor,-0.8238497748970985,2014-08-21
Syunik,-0.6470958268956134,2014-08-21
Ararat,-0.6549368839372288,2014-08-21
Aragatsotn,-0.7266974598169327,2014-08-21
Armavir,-0.685484046737353,2014-08-21
Kotayk,-0.7525273025035858,2014-08-21
Erevan,-0.7636092305183411,2014-08-21
Tavush,-1.228759045402209,2014-09-01
Lori,-0.8964886160997244,2014-09-01
Shirak,-0.8243732910889846,2014-09-01
Gegharkunik,-0.951171173768885,2014-09-01
Vayots Dzor,-1.125493846833706,2014-09-01
Syunik,-1.0442522042676021,2014-09-01
Ararat,-0.934862348166379,2014-09-01
Aragatsotn,-0.9086704105138779,2014-09-01
Armavir,-0.9296037952105204,2014-09-01
Kotayk,-0.9070693016052246,2014-09-01
Erevan,-1.0389782786369324,2014-09-01
Tavush,-0.6049510339895884,2014-09-11
Lori,-0.23021247305978948,2014-09-11
Shirak,-0.10823406622960018,2014-09-11
Gegharkunik,-0.690364692141028,2014-09-11
Vayots Dzor,-1.0240157470107079,2014-09-11
Syunik,-1.1658524023859125,2014-09-11
Ararat,-0.6116764518347654,2014-09-11
Aragatsotn,-0.4410256190846364,2014-09-11
Armavir,-0.46370277057091397,2014-09-11
Kotayk,-0.5124588452279568,2014-09-11
Erevan,-0.7406077980995178,2014-09-11
Tavush,-0.5116297925511996,2014-09-21
Lori,0.07443592181572548,2014-09-21
Shirak,0.355857039300295,2014-09-21
Gegharkunik,-0.6557958294801852,2014-09-21
Vayots Dzor,-0.7898004055023193,2014-09-21
Syunik,-0.8409271930393419,2014-09-21
Ararat,-0.2609267288988287,2014-09-21
Aragatsotn,-0.005981601153810819,2014-09-21
Armavir,0.08294535055756569,2014-09-21
Kotayk,-0.2652861211448908,2014-09-21
Erevan,-0.34586961567401886,2014-09-21
Tavush,-0.3799917324989413,2014-10-01
Lori,0.04769706625777941,2014-10-01
Shirak,0.3720347531712972,2014-10-01
Gegharkunik,-0.8078052226234885,2014-10-01
Vayots Dzor,-0.9417421966791153,2014-10-01
Syunik,-0.8974028214028007,2014-10-01
Ararat,-0.5021762830967252,2014-10-01
Aragatsotn,-0.3036690792068839,2014-10-01
Armavir,-0.3167424326141675,2014-10-01
Kotayk,-0.530213612690568,2014-10-01
Erevan,-0.6734626889228821,2014-10-01
Tavush,-0.4910127576440573,2014-10-11
Lori,0.15360410167620733,2014-10-11
Shirak,0.5517874575005128,2014-10-11
Gegharkunik,-0.5903052805977709,2014-10-11
Vayots Dzor,-0.22610436286777258,2014-10-11
Syunik,0.009580962359905243,2014-10-11
Ararat,0.004239032214338129,2014-10-11
Aragatsotn,0.015557411747674147,2014-10-11
Armavir,0.029905105009675026,2014-10-11
Kotayk,-0.26423852890729904,2014-10-11
Erevan,-0.26142629235982895,2014-10-11
Tavush,-0.3883886858820915,2014-10-21
Lori,-0.05197076098277019,2014-10-21
Shirak,0.21313824597746134,2014-10-21
Gegharkunik,-0.9334535563693327,2014-10-21
Vayots Dzor,-0.6837476938962936,2014-10-21
Syunik,-0.10146573185920715,2014-10-21
Ararat,-0.44080620191314,2014-10-21
Aragatsotn,-0.40691900936265785,2014-10-21
Armavir,-0.3210891013344129,2014-10-21
Kotayk,-0.6911708086729049,2014-10-21
Erevan,-0.7030499577522278,2014-10-21
Tavush,-0.0319292360994344,2014-11-01
Lori,0.1757498484534713,2014-11-01
Shirak,0.19493755655219921,2014-11-01
Gegharkunik,-0.42500577242497134,2014-11-01
Vayots Dzor,-0.20972458878532052,2014-11-01
Syunik,0.35592280124853315,2014-11-01
Ararat,-0.13602648065848785,2014-11-01
Aragatsotn,-0.3297271681949496,2014-11-01
Armavir,-0.3511432968080044,2014-11-01
Kotayk,-0.4224510211497545,2014-11-01
Erevan,-0.5668731182813644,2014-11-01
Tavush,0.259026332195693,2014-11-11
Lori,0.3961451526444692,2014-11-11
Shirak,0.35750432255176395,2014-11-11
Gegharkunik,0.08447018112329875,2014-11-11
Vayots Dzor,0.21320168720558286,2014-11-11
Syunik,0.5080335789703225,2014-11-11
Ararat,0.28657967529513617,2014-11-11
Aragatsotn,-0.01596591342240572,2014-11-11
Armavir,-0.05178457126021385,2014-11-11
Kotayk,0.01935875304043293,2014-11-11
Erevan,-0.13402942940592766,2014-11-11
Tavush,1.111426368355751,2014-11-21
Lori,1.0458566500590398,2014-11-21
Shirak,0.8104211435868189,2014-11-21
Gegharkunik,0.7063571810722351,2014-11-21
Vayots Dzor,0.6927944049239159,2014-11-21
Syunik,1.074063335594378,2014-11-21
Ararat,0.9173559112982317,2014-11-21
Aragatsotn,0.6220097616314888,2014-11-21
Armavir,0.6505068143208822,2014-11-21
Kotayk,0.6488713622093201,2014-11-21
Erevan,0.6449697911739349,2014-11-21
Tavush,1.2840110162893932,2014-12-01
Lori,1.2011582209513738,2014-12-01
Shirak,0.9682411322226891,2014-12-01
Gegharkunik,0.8364056664354661,2014-12-01
Vayots Dzor,0.8331353738903999,2014-12-01
Syunik,1.2612994626948708,2014-12-01
Ararat,1.0741848891431636,2014-12-01
Aragatsotn,0.8018197069565455,2014-12-01
Armavir,0.878281702597936,2014-12-01
Kotayk,0.7769837617874146,2014-12-01
Erevan,0.842725932598114,2014-12-01
Tavush,0.9445061311125755,2014-12-11
Lori,0.6908139265500582,2014-12-11
Shirak,0.47504624609763807,2014-12-11
Gegharkunik,0.61945060246131,2014-12-11
Vayots Dzor,0.9115898013114929,2014-12-11
Syunik,1.3992598025422347,2014-12-11
Ararat,0.943982953375036,2014-12-11
Aragatsotn,0.5251427367329597,2014-12-11
Armavir,0.7267912328243256,2014-12-11
Kotayk,0.4650614634156227,2014-12-11
Erevan,0.7549861073493958,2014-12-11
Tavush,0.4555411015365583,2014-12-21
Lori,-0.032035909879666105,2014-12-21
Shirak,-0.20737641190107053,2014-12-21
Gegharkunik,0.22776600035071812,2014-12-21
Vayots Dzor,0.4566249642521143,2014-12-21
Syunik,1.06680156212104,2014-12-21
Ararat,0.39988635886799206,2014-12-21
Aragatsotn,-0.1365994589868933,2014-12-21
Armavir,0.015815079988290865,2014-12-21
Kotayk,-0.11132421270012856,2014-12-21
Erevan,0.1927301064133644,2014-12-21
Tavush,0.0433199266747882,2015-01-01
Lori,-0.18928502299464667,2015-01-01
Shirak,-0.09885113385434334,2015-01-01
Gegharkunik,0.25792415638673394,2015-01-01
Vayots Dzor,0.5646454244852066,2015-01-01
Syunik,0.9364131375362998,2015-01-01
Ararat,0.45443506809798156,2015-01-01
Aragatsotn,0.1035333772500356,2015-01-01
Armavir,0.31195950756470364,2015-01-01
Kotayk,0.03942863643169403,2015-01-01
Erevan,0.31487663090229034,2015-01-01
Tavush,0.06753741608311732,2015-01-11
Lori,-0.22260346349615318,2015-01-11
Shirak,-0.1945649560254354,2015-01-11
Gegharkunik,-0.0064708829980672285,2015-01-11
Vayots Dzor,0.04309072808246128,2015-01-11
Syunik,0.19658663848071897,2015-01-11
Ararat,0.055100406393070116,2015-01-11
Aragatsotn,-0.06375144806224853,2015-01-11
Armavir,0.10329368128441274,2015-01-11
Kotayk,-0.13688079570420086,2015-01-11
Erevan,0.03707675798796117,2015-01-11
Tavush,0.06185158466299375,2015-01-21
Lori,-0.26966088279508627,2015-01-21
Shirak,-0.29150745322784555,2015-01-21
Gegharkunik,-0.00932565052062273,2015-01-21
Vayots Dzor,0.03475463902577758,2015-01-21
Syunik,0.27769455318277897,2015-01-21
Ararat,0.08942500950599258,2015-01-21
Aragatsotn,-0.17028211670306823,2015-01-21
Armavir,-0.018895551407088835,2015-01-21
Kotayk,-0.21284236190840602,2015-01-21
Erevan,-0.10900505259633064,2015-01-21
Tavush,0.3664269323150317,2015-02-01
Lori,0.3951872472579663,2015-02-01
Shirak,0.3317131457420496,2015-02-01
Gegharkunik,0.1985046431860503,2015-02-01
Vayots Dzor,0.028359036310575902,2015-02-01
Syunik,0.2783909361613424,2015-02-01
Ararat,0.32411872485483234,2015-02-01
Aragatsotn,0.3567953159411748,2015-02-01
Armavir,0.3975824291507403,2015-02-01
Kotayk,0.2983581364154816,2015-02-01
Erevan,0.20754791051149368,2015-02-01
Tavush,1.167975847919782,2015-02-11
Lori,1.0984599406902606,2015-02-11
Shirak,0.8325414244945233,2015-02-11
Gegharkunik,0.515699840424692,2015-02-11
Vayots Dzor,0.10482234263326973,2015-02-11
Syunik,0.7324627785894432,2015-02-11
Ararat,0.5276204501702026,2015-02-11
Aragatsotn,0.7346598356962204,2015-02-11
Armavir,0.7535288234551748,2015-02-11
Kotayk,0.6424351066350937,2015-02-11
Erevan,0.44769226014614105,2015-02-11
Tavush,0.09536127575362723,2015-02-21
Lori,0.008068930500975022,2015-02-21
Shirak,-0.010175778172337092,2015-02-21
Gegharkunik,-0.3668643648133558,2015-02-21
Vayots Dzor,-0.39818818448111415,2015-02-21
Syunik,0.35653849468125326,2015-02-21
Ararat,-0.3569533025676554,2015-02-21
Aragatsotn,-0.27229569759219885,2015-02-21
Armavir,-0.16963239076236883,2015-02-21
Kotayk,-0.44996378421783445,2015-02-21
Erevan,-0.5625409185886383,2015-02-21
Tavush,-0.051339235079164304,2015-03-01
Lori,-0.037176792294933245,2015-03-01
Shirak,-0.2664845580091843,2015-03-01
Gegharkunik,-0.5620295457980212,2015-03-01
Vayots Dzor,-0.7041695192456245,2015-03-01
Syunik,0.3708691365624729,2015-03-01
Ararat,-0.5908963626081293,2015-03-01
Aragatsotn,-0.44731055075923604,2015-03-01
Armavir,-0.4706864555676778,2015-03-01
Kotayk,-0.5490543186664582,2015-03-01
Erevan,-0.6981190145015717,2015-03-01
Tavush,0.2720460720981161,2015-03-11
Lori,0.3636596314609051,2015-03-11
Shirak,-0.05088327309260002,2015-03-11
Gegharkunik,-0.4781024129513432,2015-03-11
Vayots Dzor,-0.7823550403118134,2015-03-11
Syunik,0.02378247403784802,2015-03-11
Ararat,-0.3958858366716992,2015-03-11
Aragatsotn,-0.24555111614366373,2015-03-11
Armavir,-0.2981126432617505,2015-03-11
Kotayk,-0.3249528557062149,2015-03-11
Erevan,-0.5993569493293762,2015-03-11
Tavush,0.941088949640592,2015-03-21
Lori,1.0244343739289503,2015-03-21
Shirak,0.6544792056083679,2015-03-21
Gegharkunik,0.13939367366187713,2015-03-21
Vayots Dzor,-0.28855219576507807,2015-03-21
Syunik,0.6381164620581427,2015-03-21
Ararat,0.29286727783354843,2015-03-21
Aragatsotn,0.5917324579010407,2015-03-21
Armavir,0.6115442253649235,2015-03-21
Kotayk,0.4108222179114819,2015-03-21
Erevan,0.13896087929606438,2015-03-21
Tavush,1.029035858809948,2015-04-01
Lori,1.2513615626555223,2015-04-01
Shirak,0.7934319606194129,2015-04-01
Gegharkunik,-0.1580537697300315,2015-04-01
Vayots Dzor,-0.9506398066878319,2015-04-01
Syunik,-0.18447639793157578,2015-04-01
Ararat,-0.13285168184136803,2015-04-01
Aragatsotn,0.4669884410686791,2015-04-01
Armavir,0.2410513867313663,2015-04-01
Kotayk,0.3593175590969622,2015-04-01
Erevan,-0.4003734737634659,2015-04-01
Tavush,1.36602579553922,2015-04-11
Lori,1.5582480338903575,2015-04-11
Shirak,1.2138420572647681,2015-04-11
Gegharkunik,0.4160631346406744,2015-04-11
Vayots Dzor,-0.09362389094894752,2015-04-11
Syunik,0.45897017166900794,2015-04-11
Ararat,0.40747961503538216,2015-04-11
Aragatsotn,0.8099102055033048,2015-04-11
Armavir,0.5841739823420843,2015-04-11
Kotayk,0.7897596508264542,2015-04-11
Erevan,0.26061683893203735,2015-04-11
Tavush,1.4633004665374756,2015-04-21
Lori,1.781927989079402,2015-04-21
Shirak,1.512968054184547,2015-04-21
Gegharkunik,0.6658936316037879,2015-04-21
Vayots Dzor,0.012631258927285671,2015-04-21
Syunik,0.44029669412166667,2015-04-21
Ararat,0.5286114845763553,2015-04-21
Aragatsotn,1.128359501560529,2015-04-21
Armavir,0.9188034037748972,2015-04-21
Kotayk,1.0674635529518128,2015-04-21
Erevan,0.6098622977733612,2015-04-21
Tavush,1.2525675197442372,2015-05-01
Lori,1.5137220621109009,2015-05-01
Shirak,1.2791153696867137,2015-05-01
Gegharkunik,0.5196700578226763,2015-05-01
Vayots Dzor,-0.014667578274384141,2015-05-01
Syunik,0.6617482402607014,2015-05-01
Ararat,0.26332111267203634,2015-05-01
Aragatsotn,0.7873969549934069,2015-05-01
Armavir,0.6422990808884302,2015-05-01
Kotayk,0.6859875470399857,2015-05-01
Erevan,0.2713853120803833,2015-05-01
Tavush,1.2135018408298492,2015-05-11
Lori,1.4941762960874116,2015-05-11
Shirak,1.3434924574998708,2015-05-11
Gegharkunik,0.6759436174350626,2015-05-11
Vayots Dzor,0.15173436212353408,2015-05-11
Syunik,0.6696504605443854,2015-05-11
Ararat,0.41717139004983683,2015-05-11
Aragatsotn,0.8243747080365816,2015-05-11
Armavir,0.6708254863818487,2015-05-11
Kotayk,0.8011292397975922,2015-05-11
Erevan,0.4899417906999588,2015-05-11
Tavush,1.1716687033573787,2015-05-21
Lori,1.5467954140443068,2015-05-21
Shirak,1.5239589168475225,2015-05-21
Gegharkunik,0.5420061207705122,2015-05-21
Vayots Dzor,0.05374101520283148,2015-05-21
Syunik,0.23431554809212685,2015-05-21
Ararat,0.6409739389253611,2015-05-21
Aragatsotn,0.9946609189112982,2015-05-21
Armavir,0.9100422461827596,2015-05-21
Kotayk,0.8861581534147263,2015-05-21
Erevan,0.6763345301151276,2015-05-21
Tavush,1.016839603583018,2015-06-01
Lori,1.3069177132386427,2015-06-01
Shirak,1.2474215489167433,2015-06-01
Gegharkunik,0.2815393794821027,2015-06-01
Vayots Dzor,-0.07098264223895967,2015-06-01
Syunik,-0.2067527934712799,2015-06-01
Ararat,0.44741451079872524,2015-06-01
Aragatsotn,0.7539225940903028,2015-06-01
Armavir,0.6923041393359503,2015-06-01
Kotayk,0.6571777552366257,2015-06-01
Erevan,0.4843290001153946,2015-06-01
Tavush,0.5526397178570429,2015-06-11
Lori,0.9148468512755173,2015-06-11
Shirak,1.0441151353029103,2015-06-11
Gegharkunik,-0.04238559689153643,2015-06-11
Vayots Dzor,-0.36037710681557655,2015-06-11
Syunik,-0.5270380973815918,2015-06-11
Ararat,0.20149669440632517,2015-06-11
Aragatsotn,0.4950430790583293,2015-06-11
Armavir,0.4213607460260391,2015-06-11
Kotayk,0.38008042257279157,2015-06-11
Erevan,0.3168298602104187,2015-06-11
Tavush,0.20815741371673843,2015-06-21
Lori,0.8292021522155175,2015-06-21
Shirak,1.156218829063269,2015-06-21
Gegharkunik,-0.38262036486583595,2015-06-21
Vayots Dzor,-0.811957560479641,2015-06-21
Syunik,-1.172667544139059,2015-06-21
Ararat,0.02016076851974834,2015-06-21
Aragatsotn,0.5576643993457159,2015-06-21
Armavir,0.4212181568145752,2015-06-21
Kotayk,0.39876075759530066,2015-06-21
Erevan,0.29779601097106934,2015-06-21
Tavush,-0.4522077987591426,2015-07-01
Lori,-0.10194681814083686,2015-07-01
Shirak,0.4023912612778636,2015-07-01
Gegharkunik,-0.9717062172644279,2015-07-01
Vayots Dzor,-1.2488862872123718,2015-07-01
Syunik,-1.3109292168366282,2015-07-01
Ararat,-0.3178741703317924,2015-07-01
Aragatsotn,-0.11490877337443332,2015-07-01
Armavir,0.11431585267807047,2015-07-01
Kotayk,-0.36041743829846384,2015-07-01
Erevan,0.13820171356201172,2015-07-01
Tavush,-0.5926878526806831,2015-07-11
Lori,-0.5790647291220151,2015-07-11
Shirak,-0.11685333393800718,2015-07-11
Gegharkunik,-1.1227087904425228,2015-07-11
Vayots Dzor,-1.5351845473051071,2015-07-11
Syunik,-1.3763600901553505,2015-07-11
Ararat,-0.5651484602448446,2015-07-11
Aragatsotn,-0.4401511378334059,2015-07-11
Armavir,-0.04659547453047708,2015-07-11
Kotayk,-0.7534997902694158,2015-07-11
Erevan,-0.14290169993182644,2015-07-11
Tavush,-1.246352915962537,2015-07-21
Lori,-1.2125156200849092,2015-07-21
Shirak,-0.8245226878386277,2015-07-21
Gegharkunik,-1.4138589536442476,2015-07-21
Vayots Dzor,-1.547632709145546,2015-07-21
Syunik,-1.3136120218979686,2015-07-21
Ararat,-0.9255312545733019,2015-07-21
Aragatsotn,-1.028379092613856,2015-07-21
Armavir,-0.7452074786027273,2015-07-21
Kotayk,-1.2358761429786682,2015-07-21
Erevan,-0.8139654397964478,2015-07-21
Tavush,-1.2586096823215485,2015-08-01
Lori,-1.2797995714040904,2015-08-01
Shirak,-1.0258364539880018,2015-08-01
Gegharkunik,-1.4599571473458235,2015-08-01
Vayots Dzor,-1.5439126640558243,2015-08-01
Syunik,-1.498049955619009,2015-08-01
Ararat,-0.9540993408723311,2015-08-01
Aragatsotn,-1.0499741832415264,2015-08-01
Armavir,-0.8569351037343343,2015-08-01
Kotayk,-1.16884406208992,2015-08-01
Erevan,-0.7785736322402954,2015-08-01
Tavush,-1.6086859007676442,2015-08-11
Lori,-1.4100845135175264,2015-08-11
Shirak,-1.2600612456981952,2015-08-11
Gegharkunik,-1.7628233362646664,2015-08-11
Vayots Dzor,-1.8868055790662766,2015-08-11
Syunik,-1.73200051408065,2015-08-11
Ararat,-1.4992948337034746,2015-08-11
Aragatsotn,-1.405118574698766,2015-08-11
Armavir,-1.3235817551612854,2015-08-11
Kotayk,-1.5730176448822022,2015-08-11
Erevan,-1.3990886211395264,2015-08-11
Tavush,-0.9112816055615743,2015-08-21
Lori,-0.6628709068665137,2015-08-21
Shirak,-0.5964562526116004,2015-08-21
Gegharkunik,-1.1512076819644255,2015-08-21
Vayots Dzor,-1.3218684941530228,2015-08-21
Syunik,-1.137105267298849,2015-08-21
Ararat,-0.8545149916952307,2015-08-21
Aragatsotn,-0.7745492259661356,2015-08-21
Armavir,-0.7274523973464966,2015-08-21
Kotayk,-0.8477457523345947,2015-08-21
Erevan,-0.7131544649600983,2015-08-21
Tavush,-1.1081303159395854,2015-09-01
Lori,-0.84954611154703,2015-09-01
Shirak,-0.6092430009291723,2015-09-01
Gegharkunik,-1.2006878677536459,2015-09-01
Vayots Dzor,-1.2254740446805954,2015-09-01
Syunik,-1.053947588330821,2015-09-01
